FID,POINT_X,POINT_Y,Depth
930,622247.000000000000000,9758169.900000000372529,-2.2000000
931,622264.599999999976717,9758181.800000000745058,-2.8000000
932,622283.800000000046566,9758162.099999999627471,-5.3000002
933,622299.000000000000000,9758147.199999999254942,-5.0000000
934,622313.800000000046566,9758132.300000000745058,-4.0999999
935,622334.000000000000000,9758114.199999999254942,-1.3000000
936,622337.599999999976717,9758134.300000000745058,-3.9000001
937,622326.000000000000000,9758151.900000000372529,-4.9000001
938,622311.000000000000000,9758179.199999999254942,-4.8000002
939,622300.400000000023283,9758197.800000000745058,-4.1999998
940,622305.800000000046566,9758217.599999999627471,-2.0999999
941,622325.800000000046566,9758219.099999999627471,-3.0000000
942,622332.300000000046566,9758199.400000000372529,-4.0000000
943,622343.300000000046566,9758175.900000000372529,-5.6999998
944,622355.500000000000000,9758153.500000000000000,-4.8000002
945,622366.000000000000000,9758135.900000000372529,-1.2000000
946,622381.599999999976717,9758149.400000000372529,-1.3000000
947,622374.000000000000000,9758168.000000000000000,-5.6999998
948,622363.400000000023283,9758189.000000000000000,-5.9000001
949,622353.099999999976717,9758207.199999999254942,-4.1999998
950,622339.099999999976717,9758241.199999999254942,-0.6000000
951,622354.300000000046566,9758227.699999999254942,-2.9000001
952,622374.699999999953434,9758219.900000000372529,-3.9000001
953,622389.800000000046566,9758195.400000000372529,-6.0999999
954,622404.099999999976717,9758167.599999999627471,-3.0000000
955,622424.800000000046566,9758175.300000000745058,-1.9000000
956,622409.099999999976717,9758202.699999999254942,-6.4000001
957,622395.099999999976717,9758218.300000000745058,-5.5000000
958,622384.199999999953434,9758242.400000000372529,-2.4000001
959,622397.900000000023283,9758259.199999999254942,-1.7000000
960,622409.699999999953434,9758243.000000000000000,-3.0000000
961,622425.400000000023283,9758227.599999999627471,-5.8000002
962,622446.699999999953434,9758207.800000000745058,-5.8000002
963,622461.900000000023283,9758193.300000000745058,-2.4000001
964,622478.300000000046566,9758178.800000000745058,-0.6000000
965,622488.500000000000000,9758197.400000000372529,-1.9000000
966,622473.800000000046566,9758212.699999999254942,-4.0000000
967,622425.800000000046566,9758288.900000000372529,-1.3000000
968,622444.000000000000000,9758278.199999999254942,-2.3000000
969,622460.000000000000000,9758264.900000000372529,-5.1999998
970,622475.900000000023283,9758250.900000000372529,-7.3000002
971,622500.000000000000000,9758227.199999999254942,-2.4000001
972,622508.000000000000000,9758246.699999999254942,-4.1999998
973,622479.000000000000000,9758277.599999999627471,-6.6999998
974,622444.500000000000000,9758301.400000000372529,-0.8000000
975,622463.900000000023283,9758293.000000000000000,-2.9000001
976,622499.699999999953434,9758281.599999999627471,-7.6999998
977,622518.300000000046566,9758270.500000000000000,-4.9000001
978,621772.800000000046566,9757909.000000000000000,-5.9000001
979,621784.300000000046566,9757928.599999999627471,-8.1000004
980,621790.900000000023283,9757948.000000000000000,-6.5999999
981,621798.300000000046566,9757967.699999999254942,-2.7000000
982,621804.400000000023283,9757987.500000000000000,-1.7000000
983,621812.099999999976717,9758030.400000000372529,-0.8000000
984,621760.000000000000000,9757928.400000000372529,-7.5000000
985,621765.199999999953434,9757947.800000000745058,-7.0999999
986,621770.699999999953434,9757968.800000000745058,-5.5000000
987,621777.099999999976717,9757988.599999999627471,-1.9000000
988,621781.900000000023283,9758009.199999999254942,-1.5000000
989,621784.199999999953434,9758030.500000000000000,-1.3000000
990,621771.599999999976717,9758047.599999999627471,-0.9000000
991,621764.300000000046566,9758024.900000000372529,-1.2000000
992,621755.400000000023283,9758000.699999999254942,-1.7000000
993,621750.000000000000000,9757981.000000000000000,-4.1999998
994,621745.300000000046566,9757961.400000000372529,-6.9000001
995,621689.800000000046566,9757942.400000000372529,-6.0999999
996,621693.800000000046566,9757962.900000000372529,-6.8000002
997,621702.699999999953434,9758000.800000000745058,-3.0000000
998,621707.900000000023283,9758021.199999999254942,-1.8000000
999,621686.900000000023283,9758028.300000000745058,-1.2000000
1000,621680.699999999953434,9758009.099999999627471,-2.7000000
1001,621675.199999999953434,9757989.099999999627471,-6.9000001
1002,621641.599999999976717,9757958.300000000745058,-5.9000001
1003,621649.900000000023283,9757997.300000000745058,-6.3000002
1004,621654.000000000000000,9758017.699999999254942,-2.4000001
1005,621658.099999999976717,9758038.400000000372529,-1.4000000
1006,619877.300000000046566,9757799.800000000745058,-1.5000000
1007,619897.400000000023283,9757798.900000000372529,-2.3000000
1008,619896.800000000046566,9757819.500000000000000,-5.3000002
1009,619895.699999999953434,9757840.000000000000000,-10.0000000
1010,619894.800000000046566,9757872.000000000000000,-9.3000002
1011,619893.900000000023283,9757893.099999999627471,-6.6999998
1012,619893.800000000046566,9757913.900000000372529,-4.1999998
1013,619893.199999999953434,9757934.500000000000000,-2.9000001
1014,619896.500000000000000,9757955.199999999254942,-2.2000000
1015,619847.800000000046566,9757978.500000000000000,-1.7000000
1016,619839.800000000046566,9757959.599999999627471,-2.4000001
1017,619800.199999999953434,9757837.900000000372529,-5.9000001
1018,619799.300000000046566,9757858.500000000000000,-9.5000000
1019,619800.900000000023283,9757887.099999999627471,-10.5000000
1020,619799.800000000046566,9757908.099999999627471,-8.1999998
1021,619799.500000000000000,9757929.199999999254942,-5.3000002
1022,619798.900000000023283,9757950.699999999254942,-3.3000000
1023,619799.000000000000000,9757972.099999999627471,-2.3000000
1024,619797.900000000023283,9757995.500000000000000,-1.5000000
1025,619755.300000000046566,9758015.599999999627471,-0.8000000
1026,619748.199999999953434,9757995.500000000000000,-1.8000000
1027,619747.099999999976717,9757973.800000000745058,-2.5999999
1028,619746.099999999976717,9757952.400000000372529,-4.3000002
1029,619746.300000000046566,9757931.199999999254942,-7.3000002
1030,619748.099999999976717,9757910.500000000000000,-9.3000002
1031,619750.000000000000000,9757874.300000000745058,-9.3000002
1032,619751.099999999976717,9757832.699999999254942,-2.8000000
1033,619561.400000000023283,9757850.099999999627471,-2.2000000
1034,619550.800000000046566,9757867.599999999627471,-4.6999998
1035,619549.199999999953434,9757888.699999999254942,-7.1999998
1036,619548.699999999953434,9757910.400000000372529,-9.1999998
1037,619547.099999999976717,9757940.699999999254942,-10.1000004
1038,619546.300000000046566,9757961.699999999254942,-8.5000000
1039,619546.000000000000000,9757982.599999999627471,-4.3000002
1040,619544.599999999976717,9758003.800000000745058,-2.0999999
1041,619541.699999999953434,9758026.500000000000000,-1.3000000
1042,619196.900000000023283,9758010.099999999627471,-2.0999999
1043,619195.900000000023283,9757989.000000000000000,-3.0000000
1044,619195.199999999953434,9757968.199999999254942,-7.0999999
1045,619197.000000000000000,9757947.099999999627471,-10.5000000
1046,619197.900000000023283,9757921.599999999627471,-11.8000002
1047,619200.000000000000000,9757900.599999999627471,-8.3000002
1048,619199.500000000000000,9757875.900000000372529,-6.8000002
1049,618937.500000000000000,9757761.199999999254942,-3.0000000
1050,618925.300000000046566,9757777.900000000372529,-8.8000002
1051,618911.500000000000000,9757793.800000000745058,-14.3000002
1052,618895.900000000023283,9757813.699999999254942,-13.1000004
1053,618883.599999999976717,9757829.599999999627471,-9.6000004
1054,618870.300000000046566,9757845.699999999254942,-4.9000001
1055,618857.199999999953434,9757862.199999999254942,-3.5999999
1056,618842.300000000046566,9757876.199999999254942,-2.0999999
1057,618816.300000000046566,9757842.099999999627471,-1.4000000
1058,618826.300000000046566,9757822.699999999254942,-2.7000000
1059,618837.699999999953434,9757805.300000000745058,-6.8000002
1060,618744.300000000046566,9757538.099999999627471,-3.0000000
1061,618724.599999999976717,9757546.000000000000000,-9.0000000
1062,618709.900000000023283,9757564.199999999254942,-9.6999998
1063,618699.099999999976717,9757582.800000000745058,-9.1999998
1064,618560.900000000023283,9757596.400000000372529,-1.7000000
1065,618572.099999999976717,9757578.900000000372529,-2.5999999
1066,618583.199999999953434,9757561.500000000000000,-5.9000001
1067,618597.599999999976717,9757546.300000000745058,-9.3000002
1068,618611.599999999976717,9757529.800000000745058,-9.6999998
1069,618624.300000000046566,9757512.800000000745058,-10.0000000
1070,618644.300000000046566,9757491.900000000372529,-9.5000000
1071,618657.599999999976717,9757475.599999999627471,-7.0000000
1072,618645.300000000046566,9757443.900000000372529,-2.5000000
1073,618499.000000000000000,9757561.900000000372529,-2.0000000
1074,618478.500000000000000,9757546.400000000372529,-1.7000000
1075,618484.500000000000000,9757526.699999999254942,-3.8000000
1076,618498.000000000000000,9757510.599999999627471,-5.5999999
1077,618511.000000000000000,9757493.800000000745058,-9.6999998
1078,618527.000000000000000,9757475.699999999254942,-10.8999996
1079,618543.900000000023283,9757451.300000000745058,-10.6000004
1080,618560.500000000000000,9757436.199999999254942,-9.8000002
1081,618573.199999999953434,9757419.699999999254942,-7.5000000
1082,618587.599999999976717,9757405.000000000000000,-3.8000000
1083,618561.699999999953434,9757385.900000000372529,-2.0000000
1084,618541.800000000046566,9757380.400000000372529,-4.0999999
1085,618525.400000000023283,9757398.099999999627471,-8.1000004
1086,620585.000000000000000,9760454.400000000372529,-0.5000000
1087,620573.099999999976717,9760425.400000000372529,-1.3000000
1088,620563.300000000046566,9760464.099999999627471,-0.5000000
1089,620544.699999999953434,9760451.500000000000000,-1.2000000
1090,620521.199999999953434,9760458.300000000745058,-0.8000000
1091,620368.099999999976717,9760864.300000000745058,-0.6000000
1092,620273.599999999976717,9760931.800000000745058,-0.7000000
1093,620220.199999999953434,9760922.699999999254942,-1.5000000
1094,620228.300000000046566,9760897.699999999254942,-0.1000000
1095,620243.500000000000000,9760917.400000000372529,-1.0000000
1096,620306.400000000023283,9760930.699999999254942,-0.4000000
1097,620328.199999999953434,9760918.199999999254942,-1.6000000
1098,620334.900000000023283,9760898.300000000745058,-0.6000000
1099,620356.900000000023283,9760881.699999999254942,-1.1000000
1100,620389.199999999953434,9760857.900000000372529,-0.6000000
1101,620405.500000000000000,9760829.500000000000000,-1.0000000
1102,620399.300000000046566,9760807.900000000372529,-0.5000000
1103,620407.900000000023283,9760787.199999999254942,-0.5000000
1104,620426.099999999976717,9760778.199999999254942,-2.0999999
1105,620410.800000000046566,9760765.000000000000000,-0.1000000
1106,620421.400000000023283,9760743.300000000745058,-2.0000000
1107,620400.300000000046566,9760737.699999999254942,-0.2000000
1108,620410.699999999953434,9760719.300000000745058,-1.3000000
1109,620376.599999999976717,9760722.300000000745058,-0.1000000
1110,620381.900000000023283,9760701.800000000745058,-1.5000000
1111,620350.099999999976717,9760700.800000000745058,-0.8000000
1112,620360.300000000046566,9760682.099999999627471,-1.4000000
1113,620362.599999999976717,9760657.099999999627471,-2.0000000
1114,620367.400000000023283,9760636.199999999254942,-0.1000000
1115,620385.000000000000000,9760646.199999999254942,-1.2000000
1116,620406.199999999953434,9760635.000000000000000,-1.3000000
1117,620413.199999999953434,9760610.900000000372529,-1.5000000
1118,620433.099999999976717,9760636.400000000372529,-0.2000000
1119,620438.699999999953434,9760596.699999999254942,-1.0000000
1120,620454.699999999953434,9760627.099999999627471,-0.2000000
1121,620461.699999999953434,9760588.400000000372529,-0.8000000
1122,620482.199999999953434,9760613.400000000372529,-0.3000000
1123,620481.000000000000000,9760579.000000000000000,-1.4000000
1124,620510.900000000023283,9760596.500000000000000,-0.2000000
1125,620500.699999999953434,9760573.400000000372529,-1.9000000
1126,620483.500000000000000,9760557.900000000372529,-0.5000000
1127,620520.000000000000000,9760559.599999999627471,-1.3000000
1128,620504.099999999976717,9760524.300000000745058,-1.9000000
1129,620479.099999999976717,9760533.199999999254942,-0.3000000
1130,620473.699999999953434,9760512.900000000372529,-1.5000000
1131,620454.000000000000000,9760516.500000000000000,-0.6000000
1132,620460.000000000000000,9760493.099999999627471,-1.1000000
1133,620454.000000000000000,9760464.900000000372529,-0.5000000
1134,620486.099999999976717,9760469.800000000745058,-1.0000000
1135,620471.099999999976717,9760450.900000000372529,-1.1000000
1136,620536.699999999953434,9760472.300000000745058,-0.6000000
1137,620887.500000000000000,9759855.500000000000000,-1.7000000
1138,620911.800000000046566,9759871.900000000372529,-1.4000000
1139,620914.500000000000000,9759891.800000000745058,-1.3000000
1140,620879.400000000023283,9759878.599999999627471,-0.5000000
1141,620880.000000000000000,9759907.199999999254942,-0.5000000
1142,620899.699999999953434,9759910.699999999254942,-2.0999999
1143,620914.199999999953434,9759931.300000000745058,-1.0000000
1144,620892.199999999953434,9759930.400000000372529,-1.6000000
1145,620873.599999999976717,9759941.000000000000000,-0.3000000
1146,620872.800000000046566,9759969.800000000745058,-0.8000000
1147,620901.099999999976717,9759980.099999999627471,-1.3000000
1148,620899.900000000023283,9760002.000000000000000,0.4000000
1149,620877.500000000000000,9760012.300000000745058,-1.9000000
1150,620855.000000000000000,9759992.099999999627471,-0.3000000
1151,620843.800000000046566,9760009.400000000372529,-0.2000000
1152,620861.400000000023283,9760037.699999999254942,-1.6000000
1153,620831.400000000023283,9760040.000000000000000,-1.6000000
1154,620814.500000000000000,9760027.599999999627471,0.2000000
1155,620813.000000000000000,9760052.300000000745058,-1.7000000
1156,620822.300000000046566,9760072.300000000745058,-1.0000000
1157,620803.000000000000000,9760082.300000000745058,-0.1000000
1158,620783.199999999953434,9760055.400000000372529,-1.4000000
1159,620762.699999999953434,9760056.699999999254942,-2.0999999
1160,620741.400000000023283,9760043.800000000745058,-0.9000000
1161,620762.300000000046566,9760076.900000000372529,-0.5000000
1162,620737.000000000000000,9760072.000000000000000,-0.3000000
1163,620709.099999999976717,9760027.199999999254942,-1.3000000
1164,620685.400000000023283,9760026.099999999627471,-1.4000000
1165,620692.699999999953434,9760046.599999999627471,-1.5000000
1166,620703.500000000000000,9760064.300000000745058,-0.5000000
1167,620673.199999999953434,9760061.800000000745058,-1.3000000
1168,620660.699999999953434,9760045.800000000745058,-2.7000000
1169,620648.699999999953434,9760029.300000000745058,-1.1000000
1170,620642.300000000046566,9760054.300000000745058,-1.5000000
1171,620664.500000000000000,9760085.500000000000000,-1.4000000
1172,620635.599999999976717,9760098.900000000372529,-1.5000000
1173,620658.500000000000000,9760113.699999999254942,-1.9000000
1174,620659.199999999953434,9760134.199999999254942,-1.5000000
1175,620631.500000000000000,9760137.699999999254942,-0.8000000
1176,620642.000000000000000,9760159.199999999254942,-2.2000000
1177,620665.500000000000000,9760158.500000000000000,-1.1000000
1178,620666.300000000046566,9760179.199999999254942,-1.3000000
1179,620638.199999999953434,9760184.699999999254942,-1.4000000
1180,620648.300000000046566,9760207.199999999254942,-1.9000000
1181,620669.500000000000000,9760206.500000000000000,-1.3000000
1182,620672.599999999976717,9760228.000000000000000,-1.1000000
1183,620644.300000000046566,9760235.599999999627471,-1.5000000
1184,620650.599999999976717,9760261.199999999254942,-0.6000000
1185,620683.900000000023283,9760258.599999999627471,-0.1000000
1186,620682.400000000023283,9760279.300000000745058,-0.3000000
1187,620651.000000000000000,9760293.400000000372529,-0.3000000
1188,620657.699999999953434,9760315.000000000000000,-0.4000000
1189,620692.199999999953434,9760311.099999999627471,0.0000000
1190,620691.599999999976717,9760334.699999999254942,-1.6000000
1191,620658.900000000023283,9760342.000000000000000,-0.2000000
1192,620664.900000000023283,9760361.199999999254942,-0.4000000
1193,620693.099999999976717,9760357.199999999254942,-1.2000000
1194,620664.199999999953434,9760382.300000000745058,-0.7000000
1195,620689.800000000046566,9760409.699999999254942,-1.4000000
1196,620677.599999999976717,9760426.199999999254942,-0.6000000
1197,620649.900000000023283,9760407.000000000000000,-1.4000000
1198,620630.699999999953434,9760416.900000000372529,-1.6000000
1199,620645.400000000023283,9760446.599999999627471,-0.1000000
1200,620625.000000000000000,9760446.500000000000000,-0.6000000
1201,621324.626599999959581,9757963.605399999767542,-8.0000000
1202,621347.777699999976903,9757988.079399999231100,-6.9000001
1203,621320.657899999991059,9757985.102900000289083,-7.0000000
1204,621349.431400000001304,9757962.282500000670552,-8.5000000
1205,621599.034499999950640,9758006.803500000387430,-5.9000001
1206,621953.809400000027381,9759325.890699999406934,0.3100000
1207,621946.111000000033528,9759329.422499999403954,0.1500000
1208,621940.916899999952875,9759331.673699999228120,0.1100000
1209,621935.986799999955110,9759334.111899999901652,0.1600000
1210,621931.312400000053458,9759336.228000000119209,0.1600000
1211,621926.160200000042096,9759338.147099999710917,0.1200000
1212,621920.990800000028685,9759340.501199999824166,0.1800000
1213,621916.155099999974482,9759342.544999999925494,0.1000000
1214,621934.371999999973923,9759290.342100000008941,0.0200000
1215,621929.782299999962561,9759292.328900000080466,-0.1900000
1216,621924.986999999964610,9759294.697499999776483,-0.1700000
1217,621919.810999999986961,9759296.929700000211596,-0.2400000
1218,621915.109300000010990,9759298.718599999323487,-0.1300000
1219,621909.558899999945424,9759301.083599999547005,-0.1400000
1220,621904.897699999972247,9759303.241699999198318,-0.1700000
1221,621900.083800000022165,9759305.236400000751019,-0.0800000
1222,621651.719299999997020,9759220.241000000387430,-2.7000000
1223,621664.609300000010990,9759239.971000000834465,-1.1000000
1224,621659.809299999964423,9759238.501000000163913,-1.9000000
1225,621659.209299999987707,9759233.481000000610948,-2.4000001
1226,621661.499300000024959,9759206.460999999195337,-2.5000000
1227,621661.689299999969080,9759211.471000000834465,-2.5999999
1228,621665.659300000057556,9759220.161000000312924,-2.8000000
1229,621679.039299999945797,9759219.600999999791384,-2.8000000
1230,621661.689299999969080,9759217.110999999567866,-2.9000001
1231,621661.609300000010990,9759223.401000000536442,-2.9000001
1232,621660.109300000010990,9759228.561599999666214,-3.0000000
1233,621688.429299999959767,9759242.391000000759959,-0.6000000
1234,621685.299299999955110,9759238.460999999195337,-1.8000000
1235,621686.209299999987707,9759233.471000000834465,-2.5999999
1236,621689.299299999955110,9759207.911000000312924,-2.5999999
1237,621687.279300000052899,9759223.401000000536442,-2.7000000
1238,621688.479300000006333,9759215.241000000387430,-2.7000000
1239,621705.989300000015646,9759219.391000000759959,-2.8000000
1240,621689.339299999992363,9759202.880999999120831,-2.8000000
1241,621694.509300000034273,9759218.811000000685453,-2.9000001
1242,621686.969299999997020,9759228.471000000834465,-2.9000001
1243,621712.289299999945797,9759239.270999999716878,-0.8000000
1244,621709.809299999964423,9759234.861600000411272,-1.3000000
1245,621710.299299999955110,9759229.811000000685453,-1.7000000
1246,621712.159300000057556,9759224.891000000759959,-2.0999999
1247,621711.969299999997020,9759214.110999999567866,-2.4000001
1248,621719.159300000057556,9759219.530999999493361,-2.4000001
1249,621712.889300000038929,9759202.331000000238419,-2.8000000
1250,621712.099300000001676,9759208.061000000685453,-2.9000001
1251,621742.109300000010990,9759239.790999999269843,-0.6000000
1252,621738.499300000024959,9759236.200999999418855,-1.1000000
1253,621737.489300000015646,9759231.270999999716878,-1.7000000
1254,621737.699299999978393,9759226.221000000834465,-2.0999999
1255,621733.219299999997020,9759219.651000000536442,-2.5000000
1256,621746.839299999992363,9759217.610999999567866,-2.5999999
1257,621736.389300000038929,9759211.700999999418855,-2.7000000
1258,621734.729300000006333,9759205.860999999567866,-2.9000001
1259,621765.459299999987707,9759233.350999999791384,-0.9000000
1260,621763.829299999983050,9759228.531600000336766,-1.3000000
1261,621763.219299999997020,9759223.481000000610948,-1.5000000
1262,621762.069299999973737,9759218.260999999940395,-2.0999999
1263,621769.179299999959767,9759215.930999999865890,-2.4000001
1264,621760.119300000020303,9759213.551000000908971,-2.5000000
1265,621759.739300000015646,9759207.190999999642372,-2.8000000
1266,621788.679299999959767,9759238.561000000685453,-0.2000000
1267,621787.379300000029616,9759233.540999999269843,-0.9000000
1268,621788.159300000057556,9759228.430999999865890,-1.5000000
1269,621787.929299999959767,9759223.321599999442697,-2.3000000
1270,621797.129300000029616,9759213.051000000908971,-2.5000000
1271,621787.579299999983050,9759217.981000000610948,-2.5999999
1272,621783.639300000038929,9759213.630999999120831,-2.5999999
1273,621786.659300000057556,9759207.860999999567866,-2.9000001
1274,621786.799299999955110,9759202.511600000783801,-3.2000000
1275,621815.739999999990687,9759229.280999999493361,0.0000000
1276,621815.889300000038929,9759223.411000000312924,-0.2000000
1277,621820.479300000006333,9759231.111600000411272,-0.3000000
1278,621815.469299999997020,9759218.331000000238419,-0.8000000
1279,621814.009300000034273,9759213.520999999716878,-1.5000000
1280,621811.529300000052899,9759206.540999999269843,-2.2000000
1281,621816.319299999973737,9759208.981599999591708,-2.3000000
1282,621826.679299999959767,9759206.981000000610948,-2.7000000
1283,621840.779300000052899,9759220.921000000089407,-0.6000000
1284,621841.319299999973737,9759237.350999999791384,-0.6000000
1285,621840.869300000020303,9759232.360999999567866,-1.0000000
1286,621841.279300000052899,9759225.930999999865890,-1.1000000
1287,621839.629300000029616,9759215.961600000038743,-1.3000000
1288,621838.759300000034273,9759210.960999999195337,-2.2000000
1289,621836.909300000057556,9759205.200999999418855,-2.4000001
1290,621847.599300000001676,9759203.881599999964237,-3.2000000
1291,621869.339299999992363,9759235.941600000485778,-1.3000000
1292,621864.069299999973737,9759218.290999999269843,-1.4000000
1293,621872.329299999983050,9759239.950999999418855,-1.7000000
1294,621865.389300000038929,9759227.001000000163913,-1.9000000
1295,621863.409300000057556,9759213.270999999716878,-2.0000000
1296,621874.759300000034273,9759244.321000000461936,-2.2000000
1297,621878.409300000057556,9759253.181600000709295,-2.3000000
1298,621881.739300000015646,9759258.721599999815226,-3.0000000
1299,621862.889300000038929,9759208.281600000336766,-3.4000001
1300,621860.869300000020303,9759202.171599999070168,-3.5999999
1301,621882.499300000024959,9759239.760999999940395,-4.1999998
1302,621903.349999999976717,9759300.130999999120831,0.2000000
1303,621898.719299999997020,9759296.421000000089407,-0.5000000
1304,621896.099300000001676,9759291.831000000238419,-1.2000000
1305,621890.809299999964423,9759285.001599999144673,-1.3000000
1306,621888.729300000006333,9759280.421000000089407,-1.5000000
1307,621887.939299999969080,9759275.321000000461936,-1.9000000
1308,621893.479300000006333,9759278.770999999716878,-2.0000000
1309,621887.869300000020303,9759270.130999999120831,-2.2000000
1310,621906.489300000015646,9759278.130999999120831,-2.4000001
1311,621904.899300000048243,9759271.741000000387430,-2.7000000
1312,621887.229300000006333,9759265.091600000858307,-3.3000000
1313,621903.699299999978393,9759266.731599999591708,-3.5000000
1314,621901.759300000034273,9759257.071000000461936,-5.5000000
1315,621895.999300000024959,9759222.710999999195337,-5.6999998
1316,621893.479300000006333,9759212.430999999865890,-5.8000002
1317,621894.399300000048243,9759217.411000000312924,-5.8000002
1318,621891.459299999987707,9759256.751000000163913,-5.8000002
1319,621900.269300000043586,9759244.321000000461936,-5.9000001
1320,621899.719299999997020,9759238.801000000908971,-6.0000000
1321,621898.379300000029616,9759233.811000000685453,-6.0000000
1322,621903.209299999987707,9759251.870999999344349,-6.1999998
1323,621892.739300000015646,9759207.391000000759959,-6.1999998
1324,621897.259300000034273,9759228.311000000685453,-6.1999998
1325,621893.699299999978393,9759237.061000000685453,-6.5000000
1326,621891.569299999973737,9759202.491000000387430,-6.6999998
1327,621897.679299999959767,9759253.680999999865890,-6.6999998
1328,621919.119999999995343,9759349.790999999269843,0.0000000
1329,621925.079299999983050,9759342.891000000759959,-0.1000000
1330,621930.059299999964423,9759286.571000000461936,-0.4000000
1331,621918.979300000006333,9759295.620999999344349,-0.6000000
1332,621911.139300000038929,9759294.950999999418855,-0.7000000
1333,621928.259300000034273,9759292.251000000163913,-0.8000000
1334,621908.279300000052899,9759367.200999999418855,-1.6000000
1335,621928.949299999978393,9759281.671000000089407,-1.6000000
1336,621929.759300000034273,9759270.110999999567866,-1.7000000
1337,621927.339299999992363,9759276.700999999418855,-1.8000000
1338,621909.159300000057556,9759289.100999999791384,-1.9000000
1339,621911.499300000024959,9759356.030999999493361,-2.0000000
1340,621921.099300000001676,9759270.880999999120831,-2.0000000
1341,621927.969299999997020,9759404.811000000685453,-2.0999999
1342,621925.229300000006333,9759266.311000000685453,-2.0999999
1343,621923.269300000043586,9759395.551000000908971,-2.0999999
1344,621930.839299999992363,9759409.801000000908971,-2.2000000
1345,621910.439299999969080,9759275.030999999493361,-2.2000000
1346,621925.679299999959767,9759400.311599999666214,-2.3000000
1347,621914.009300000034273,9759377.911599999293685,-2.3000000
1348,621908.109300000010990,9759284.061000000685453,-2.4000001
1349,621910.739300000015646,9759372.051000000908971,-2.4000001
1350,621916.779300000052899,9759382.331000000238419,-2.4000001
1351,621921.549299999955110,9759238.831000000238419,-2.5000000
1352,621924.679299999959767,9759243.680999999865890,-2.5999999
1353,621920.179299999959767,9759388.581000000238419,-2.5999999
1354,621920.849300000001676,9759233.831000000238419,-2.5999999
1355,621923.099300000001676,9759248.911000000312924,-2.7000000
1356,621931.829299999983050,9759219.880999999120831,-2.8000000
1357,621920.669299999950454,9759224.760999999940395,-2.9000001
1358,621924.799299999955110,9759261.291600000113249,-3.0999999
1359,621923.849300000001676,9759254.021600000560284,-3.2000000
1360,621915.239300000015646,9759247.001599999144673,-3.3000000
1361,621918.439299999969080,9759220.021600000560284,-3.8000000
1362,621917.569299999973737,9759214.901599999517202,-4.3000002
1363,621911.439299999969080,9759229.241599999368191,-4.3000002
1364,621916.889300000038929,9759209.821000000461936,-4.8000002
1365,621932.639300000038929,9759391.641000000759959,-5.0999999
1366,621916.369300000020303,9759204.681600000709295,-5.3000002
1367,621939.369999999995343,9759286.630999999120831,0.1000000
1368,621947.219999999972060,9759333.290999999269843,0.0000000
1369,621936.639300000038929,9759337.700999999418855,-0.1000000
1370,621948.139300000038929,9759262.041600000113249,-0.3000000
1371,621956.059299999964423,9759244.991000000387430,-0.5000000
1372,621940.199299999978393,9759281.690999999642372,-0.6000000
1373,621948.059299999964423,9759242.540999999269843,-0.8000000
1374,621936.179299999959767,9759290.551000000908971,-0.9000000
1375,621942.929299999959767,9759262.091000000014901,-1.1000000
1376,621952.719299999997020,9759238.391000000759959,-1.2000000
1377,621949.819299999973737,9759248.311000000685453,-1.4000000
1378,621940.809299999964423,9759276.661000000312924,-1.5000000
1379,621944.119300000020303,9759267.061000000685453,-1.5000000
1380,621946.869300000020303,9759252.651000000536442,-1.6000000
1381,621942.129300000029616,9759271.710999999195337,-1.7000000
1382,621938.529300000052899,9759264.940999999642372,-1.7000000
1383,621945.369300000020303,9759257.721000000834465,-1.8000000
1384,621952.119300000020303,9759232.801000000908971,-2.0000000
1385,621934.649300000048243,9759268.130999999120831,-2.0999999
1386,621937.799299999955110,9759242.651000000536442,-2.4000001
1387,621933.909300000057556,9759413.790999999269843,-2.5000000
1388,621947.419299999950454,9759222.751000000163913,-2.7000000
1389,621937.919299999950454,9759417.141599999740720,-3.0999999
1390,621945.219299999997020,9759428.911599999293685,-3.3000000
1391,621945.409300000057556,9759218.091600000858307,-3.4000001
1392,621940.809299999964423,9759215.091600000858307,-3.4000001
1393,621954.859300000010990,9759445.021600000560284,-3.5000000
1394,621943.539299999945797,9759424.191600000485778,-3.5000000
1395,621954.829299999983050,9759437.671599999070168,-3.5000000
1396,621948.319299999973737,9759433.551599999889731,-3.5000000
1397,621942.589299999992363,9759210.171599999070168,-3.7000000
1398,621940.489300000015646,9759205.431600000709295,-3.9000001
1399,621940.279300000052899,9759388.801000000908971,-4.5000000
1400,621947.499300000024959,9759358.790999999269843,-5.6999998
1401,621949.289299999945797,9759363.491000000387430,-5.9000001
1402,621951.359300000010990,9759369.001000000163913,-6.0000000
1403,621953.169299999950454,9759373.811000000685453,-6.4000001
1404,621957.549299999955110,9759385.020999999716878,-6.5000000
1405,621955.739300000015646,9759380.280999999493361,-6.5999999
1406,621949.749300000024959,9759384.690999999642372,-6.5999999
1407,621962.569999999948777,9759326.891000000759959,0.1000000
1408,621964.769300000043586,9759332.190999999642372,-0.2000000
1409,621972.779300000052899,9759219.100999999791384,-0.5000000
1410,621971.069299999973737,9759214.231599999591708,-1.3000000
1411,621978.629300000029616,9759351.561000000685453,-1.4000000
1412,621972.019300000043586,9759344.551000000908971,-1.5000000
1413,621971.239300000015646,9759209.161000000312924,-1.6000000
1414,621967.049299999955110,9759336.780999999493361,-1.9000000
